Key	PY+T	Pho+T	IPA+T	PY-T	Pho-T	IPA-T	Tone	SyStruct	SyLen	OrthLen	PhoLen	FreqPM	Words	HomoDensity	Dominate-POS	Freq-Dominate-POS	Percent-Dominate-POS	Other-POSes	Num-Neighbors	R-Neighbors	A-Neighbors	S-Neighbors	Neighbors	Freq-Neighbors
r aI 2									0.000	0	0	0.0		0		0	0.000		13	12	0	1	l aI 2, c aI 2, r u 2, T aI 2, P aI 2, p aI 2, m aI 2, r aU 2, r oU 2, x aI 2, Z aI 2, C aI 2, aI 2	243081
r aI 3									0.000	0	0	0.0		0		0	0.000		15	14	0	1	m aI 3, p aI 3, r @ 3, k aI 3, x aI 3, c aI 3, n aI 3, z aI 3, K aI 3, r u 3, Z aI 3, r aU 3, t aI 3, r ueI 3, aI 3	29380
r aI 4									0.000	0	0	0.0		0		0	0.000		22	21	0	1	z aI 4, T aI 4, t aI 4, m aI 4, P aI 4, r 1 4, r @ 4, r u 4, r oU 4, r uo 4, s aI 4, x aI 4, c aI 4, r ueI 4, p aI 4, k aI 4, r aU 4, n aI 4, l aI 4, S aI 4, Z aI 4, aI 4	666234
s aI 0									0.000	0	0	0.0		0		0	0.000		2	2	0	0	s aI 4, s aI 1	2252
S aI 0									0.000	0	0	0.0		0		0	0.000		1	1	0	0	S aI 4	418
s aI 2									0.000	0	0	0.0		0		0	0.000		14	13	0	1	l aI 2, c aI 2, T aI 2, P aI 2, p aI 2, s aI 4, s ueI 2, m aI 2, x aI 2, Z aI 2, s u 2, C aI 2, s aI 1, aI 2	241141
S aI 2									0.000	0	0	0.0		0		0	0.000		17	16	0	1	l aI 2, S eI 2, c aI 2, S 1 2, T aI 2, S a 2, P aI 2, p aI 2, S @ 2, S u 2, m aI 2, S aI 4, x aI 2, Z aI 2, C aI 2, S aU 2, aI 2	327343
t aI 0									0.000	0	0	0.0		0		0	0.000		4	4	0	0	t @ 0, t aI 4, t aI 1, t aI 3	1734148
T aI 0									0.000	0	0	0.0		0		0	0.000		3	3	0	0	T aI 4, T aI 2, T aI 1	71247
t aI 2									0.000	0	0	0.0		0		0	0.000		19	18	0	1	l aI 2, t uo 2, t aI 4, c aI 2, t aI 1, t u 2, T aI 2, P aI 2, t a 2, t @ 2, p aI 2, m aI 2, t iE 2, t i 2, x aI 2, Z aI 2, C aI 2, t aI 3, aI 2	356213
x aI 0									0.000	0	0	0.0		0		0	0.000		4	4	0	0	x aI 1, x aI 4, x aI 3, x aI 2	29331
