Key	PY+T	Pho+T	IPA+T	PY-T	Pho-T	IPA-T	Tone	SyStruct	SyLen	OrthLen	PhoLen	FreqPM	Words	HomoDensity	Dominate-POS	Freq-Dominate-POS	Percent-Dominate-POS	Other-POSes	Num-Neighbors	R-Neighbors	A-Neighbors	S-Neighbors	Neighbors	Freq-Neighbors
k i an 4									0.000	0	0	0.0		0		0	0.000		1	1	0	0	k u an 4	1455
K i an 4									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, K an 4	102578
k i aN 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
K i aN 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
k i aN 1									0.000	0	0	0.0		0		0	0.000		6	4	0	2	J i aN 1, Q i aN 1, X i aN 1, k u aN 1, k aN 1, i aN 1	56838
K i aN 1									0.000	0	0	0.0		0		0	0.000		6	4	0	2	J i aN 1, Q i aN 1, X i aN 1, K u aN 1, K aN 1, i aN 1	41969
k i aN 2									0.000	0	0	0.0		0		0	0.000		5	4	0	1	Q i aN 2, n i aN 2, l i aN 2, X i aN 2, i aN 2	10545
K i aN 2									0.000	0	0	0.0		0		0	0.000		6	5	0	1	Q i aN 2, n i aN 2, K u aN 2, l i aN 2, X i aN 2, i aN 2	12416
k i aN 3									0.000	0	0	0.0		0		0	0.000		7	5	0	2	X i aN 3, l i aN 3, J i aN 3, Q i aN 3, k u aN 3, i aN 3, k aN 3	274274
K i aN 3									0.000	0	0	0.0		0		0	0.000		5	4	0	1	X i aN 3, l i aN 3, J i aN 3, Q i aN 3, i aN 3	273613
k i aN 4									0.000	0	0	0.0		0		0	0.000		8	6	0	2	X i aN 4, l i aN 4, J i aN 4, k u aN 4, Q i aN 4, n i aN 4, i aN 4, k aN 4	87146
K i aN 4									0.000	0	0	0.0		0		0	0.000		8	6	0	2	X i aN 4, l i aN 4, J i aN 4, K u aN 4, Q i aN 4, n i aN 4, i aN 4, K aN 4	87568
l i an 0									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, l i 0	345
l i an 1									0.000	0	0	0.0		0		0	0.000		2	2	0	0	l i oU 1, l i E 1	1085
l i an 2									0.000	0	0	0.0		0		0	0.000		6	4	0	2	l i oU 2, l i En 2, l i aU 2, l i aN 2, l i 2, l an 2	32666
l i an 3									0.000	0	0	0.0		0		0	0.000		7	5	0	2	l i aU 3, l i aN 3, l i En 3, l u an 3, l i oU 3, l i 3, l an 3	1063737
l i an 4									0.000	0	0	0.0		0		0	0.000		10	6	2	2	l i aN 4, l i oU 4, l u an 4, l i En 4, l i E 4, l i aU 4, l i 4 an 4, l i 2 an 4, l i 4, l an 4	30143
l i aN 0									0.000	0	0	0.0		0		0	0.000		4	3	0	1	l i aN 3, l i aN 4, l i aN 2, l i 0	54753
m i an 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
m i an 1									0.000	0	0	0.0		0		0	0.000		3	2	0	1	m i aU 1, m i E 1, m i 1	1614
m i an 2									0.000	0	0	0.0		0		0	0.000		4	2	0	2	m i En 2, m i aU 2, m i 2, m an 2	4108
m i an 3									0.000	0	0	0.0		0		0	0.000		4	2	0	2	m i aU 3, m i En 3, m an 3, m i 3	10187
m i an 4									0.000	0	0	0.0		0		0	0.000		6	4	0	2	m i En 4, m i aU 4, m i E 4, m i oU 4, m an 4, m i 4	10540
m i aN 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
m i aN 1									0.000	0	0	0.0		0		0	0.000		7	5	0	2	J i aN 1, Q i aN 1, X i aN 1, m i aU 1, m i E 1, m i 1, i aN 1	43172
m i aN 2									0.000	0	0	0.0		0		0	0.000		9	6	0	3	Q i aN 2, n i aN 2, l i aN 2, m i En 2, m i aU 2, X i aN 2, m aN 2, m i 2, i aN 2	21839
m i aN 3									0.000	0	0	0.0		0		0	0.000		8	6	0	2	X i aN 3, l i aN 3, J i aN 3, m i aU 3, Q i aN 3, m i En 3, i aN 3, m i 3	280468
m i aN 4									0.000	0	0	0.0		0		0	0.000		11	9	0	2	X i aN 4, l i aN 4, m i En 4, J i aN 4, m i aU 4, m i E 4, Q i aN 4, n i aN 4, m i oU 4, i aN 4, m i 4	93564
n i an 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
n i an 1									0.000	0	0	0.0		0		0	0.000		2	2	0	0	n i oU 1, n i E 1	1177
n i an 2									0.000	0	0	0.0		0		0	0.000		5	3	0	2	n i En 2, n i oU 2, n i aN 2, n an 2, n i 2	56932
n i an 3									0.000	0	0	0.0		0		0	0.000		5	4	0	1	n i aU 3, n i oU 3, n u an 3, n i En 3, n i 3	1333626
n i an 4									0.000	0	0	0.0		0		0	0.000		5	4	0	1	n i aU 4, n i En 4, n i E 4, n i aN 4, n i 4	3825
n i aN 0									0.000	0	0	0.0		0		0	0.000		2	2	0	0	n i aN 2, n i aN 4	1945
n i aN 1									0.000	0	0	0.0		0		0	0.000		8	7	0	1	J i aN 1, Q i aN 1, X i aN 1, n i aN 2, n i oU 1, n i E 1, n i aN 4, i aN 1	44680
n i aN 3									0.000	0	0	0.0		0		0	0.000		11	9	0	2	X i aN 3, l i aN 3, J i aN 3, Q i aN 3, n i aU 3, n i aN 2, n i oU 3, n i En 3, n i aN 4, n i 3, i aN 3	1608776
p i an 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
P i an 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
p i an 1									0.000	0	0	0.0		0		0	0.000		5	3	0	2	p i En 1, p i aU 1, p i E 1, p an 1, p i 1	16930
P i an 1									0.000	0	0	0.0		0		0	0.000		5	3	0	2	P i En 1, P i aU 1, P i E 1, P i 1, P an 1	3973
p i an 2									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, p i 2	385
P i an 2									0.000	0	0	0.0		0		0	0.000		3	1	0	2	P i aU 2, P i 2, P an 2	3675
p i an 3									0.000	0	0	0.0		0		0	0.000		5	3	0	2	p i aU 3, p i En 3, p i E 3, p i 3, p an 3	29290
P i an 3									0.000	0	0	0.0		0		0	0.000		2	1	0	1	P i E 3, P i 3	1874
p i an 4									0.000	0	0	0.0		0		0	0.000		4	2	0	2	p i E 4, p i En 4, p an 4, p i 4	105773
P i an 4									0.000	0	0	0.0		0		0	0.000		4	2	0	2	P i En 4, P i aU 4, P i 4, P an 4	19590
p i aN 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
P i aN 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
p i aN 1									0.000	0	0	0.0		0		0	0.000		9	6	0	3	J i aN 1, Q i aN 1, p i En 1, X i aN 1, p i aU 1, p i E 1, p aN 1, p i 1, i aN 1	82847
P i aN 1									0.000	0	0	0.0		0		0	0.000		9	6	0	3	J i aN 1, Q i aN 1, X i aN 1, P i En 1, P i aU 1, P i E 1, P i 1, i aN 1, P aN 1	45433
p i aN 2									0.000	0	0	0.0		0		0	0.000		6	4	0	2	Q i aN 2, n i aN 2, l i aN 2, X i aN 2, i aN 2, p i 2	10930
P i aN 2									0.000	0	0	0.0		0		0	0.000		8	5	0	3	Q i aN 2, n i aN 2, l i aN 2, X i aN 2, P i aU 2, P i 2, i aN 2, P aN 2	13781
